game_id,score dif max_min,team1_score max_min,team2_score max_min,team1_seed max_min,team2_seed max_min,team1_lat max_min,team2_lat max_min,team1_long max_min,team2_long max_min,team1_fg2pct max_min,team2_fg2pct max_min,team1_fg3pct max_min,team2_fg3pct max_min,team1_ftpct max_min,team2_ftpct max_min,team1_blockpct max_min,team2_blockpct max_min,team1_oppfg2pct max_min,team2_oppfg2pct max_min,team1_oppfg3pct max_min,team2_oppfg3pct max_min,team1_oppftpct max_min,team2_oppftpct max_min,team1_oppblockpct max_min,team2_oppblockpct max_min,team1_f3grate max_min,team2_f3grate max_min,team1_oppf3grate max_min,team2_oppf3grate max_min,team1_arate max_min,team2_arate max_min,team1_opparate max_min,team2_opparate max_min,team1_stlrate max_min,team2_stlrate max_min,team1_oppstlrate max_min,team2_oppstlrate max_min,team1_rpi_rating max_min,team2_rpi_rating max_min,team1_pt_school_ncaa max_min,team2_pt_school_ncaa max_min,team1_pt_overall_ncaa max_min,team2_pt_overall_ncaa max_min,team1_pt_school_s16 max_min,team2_pt_school_s16 max_min,team1_pt_overall_s16 max_min,team2_pt_overall_s16 max_min,team1_pt_school_ff max_min,team2_pt_school_ff max_min,team1_pt_overall_ff max_min,team2_pt_overall_ff max_min,team1_pt_career_school_wins max_min,team2_pt_career_school_wins max_min,team1_pt_career_school_losses max_min,team2_pt_career_school_losses max_min,team1_pt_career_overall_losses max_min,team2_pt_career_overall_losses max_min,team1_pt_team_season_wins max_min,team2_pt_team_season_wins max_min,team1_pt_team_season_losses max_min,team2_pt_team_season_losses max_min,team1_pt_coach_season_wins max_min,team2_pt_coach_season_wins max_min,team1_pt_coach_season_losses max_min,team2_pt_coach_season_losses max_min
2002-1326-1172,0.59223301,0.421052632,0.380434783,0.2,0.8,0.70920907,0.445585782,0.862665994,0.812448002,0.633375368,0.349451653,0.600712428,0.505183347,0.332319987,0.431299206,0.179765997,0.395066612,0.705203188,0.183832765,0.372156699,0.548427975,0.600699735,0.93849084,0.491207187,0.433304312,0.248527669,0.600295604,0.525969409,0.364679654,0.586482615,0.722531116,0.565925067,0.277592635,0.34086629,0.278229449,0.219178082,0.699067909,0.767123288,0.712177122,0.1,0.033333333,0.2,0.033333333,0.047619048,0,0.095238095,0,0.090909091,0,0.090909091,0,0.319234642,0.195413759,0.171875,0.529968454,0.641509434,0.386574074,0.45,0.409090909,0.35,0.45,0.64516129,0.48,0.35,0.45
2002-1332-1285,0.72815534,0.578947368,0.358695652,0.066666667,0.933333333,0.862613806,0.963227646,0.40064486,0.175429409,0.619210978,0.555600171,0.925278663,0.51934106,0.778779674,0.369723202,0.191448043,0.438877959,0.489130023,0.491497873,0.536067002,0.917751216,0.442541829,0.429939547,0.233060079,0.525328782,0.483156153,0.501705073,0.200563443,0.456317144,0.542164068,0.652315199,0.242860898,0.684855737,0.421845574,0.149051491,0.469863014,0.451398136,0.726027397,0.608856089,0.033333333,0,0.066666667,0,0,0,0,0,0,0,0,0,0.163141994,0.047856431,0.175,0.167192429,0.320754717,0.12037037,0.45,0.181818182,0.4,0.7,0.64516129,0.28,0.4,0.7
2002-1390-1443,0.699029126,0.618421053,0.423913043,0.466666667,0.533333333,0.611897422,0.513278954,0.410928546,0.704592128,0.515536006,0.550711471,0.35620726,0.732112736,0.446637687,0.438553133,0.38273928,0.351725723,0.401342799,0.451562681,0.592680445,0.470691486,0.551415004,0.295193079,0.231207187,0.446890895,0.435309682,0.596090046,0.338506604,0.274063351,0.581891451,0.557157932,0.440258672,0.201856485,0.149717514,0.365853659,0.550684932,0.434087883,0.674657534,0.383763838,0.3,0.033333333,0.3,0.033333333,0.142857143,0,0.142857143,0,0.090909091,0,0.090909091,0,0.475327291,0.066799601,0.484375,0.132492114,0.547169811,0.094907407,0.25,0.727272727,0.45,0.15,0.516129032,0.76,0.45,0.15
2002-1409-1266,0.563106796,0.447368421,0.434782609,0.733333333,0.266666667,0.563372875,0.789072614,0.713488684,0.676291011,0.541551867,0.530358622,0.787017351,0.694494159,0.699644938,0.437390902,0.444351969,0.447608152,0.480224347,0.369950708,0.574597527,0.403537914,0.446121869,0.221423725,0.505008422,0.357707465,0.385527209,0.177454857,0.353087345,0.513989885,0.647621273,0.438698622,0.46767943,0.652611176,0.519774011,0.604336043,0.494520548,0.454061252,0.72260274,0.778597786,0,0,0,0,0,0,0,0,0,0,0,0,0.007049345,0.046859422,0.015625,0.100946372,0.011792453,0.071759259,0.6,0.636363636,0.3,0.3,0.741935484,0.68,0.3,0.3
2002-1423-1425,0.504854369,0.684210526,0.695652174,0.2,0.8,0.482584669,0.387503122,0.455883566,0.869535839,0.343638874,0.334278616,0.398667159,0.659757443,0.411707669,0.423510919,0.444979193,0.391634412,0.539203921,0.400122439,0.490888991,0.404128707,0.471544595,0.366016902,0.256597417,0.499037713,0.271509488,0.410730246,0.61849702,0.422023222,0.492413806,0.599005444,0.687591408,0.49763819,0.653483992,0.623306233,0.150684932,0.462050599,0.780821918,0.686346863,0.066666667,0.033333333,0.066666667,0.033333333,0.047619048,0,0.047619048,0,0,0,0,0,0.085599194,0.125623131,0.2625,0.315457413,0.198113208,0.229166667,0.4,0.454545455,0.45,0.45,0.612903226,0.52,0.45,0.45
2002-1448-1337,0.631067961,0.605263158,0.489130435,0.4,0.6,0.562744033,0.379150963,0.89414776,0.084604007,0.651000173,0.489075715,0.537109715,0.609467828,0.626112496,0.540085854,0.36789096,0.581512093,0.668007781,0.315465321,0.545540401,0.806639153,0.501693862,0.745666523,0.225356541,0.16138936,0.370511461,0.398454877,0.519859642,0.38883278,0.486323609,0.297679477,0.513853599,0.583388547,0.3173258,0.309846432,0.623287671,0.223701731,0.732876712,0.771217712,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0.167170191,0.012961117,0.034375,0.018927445,0.20990566,0.011574074,0.3,0.454545455,0.6,0.4,0.548387097,0.52,0.6,0.4
2002-1461-1211,0.611650485,0.473684211,0.402173913,0.666666667,0.333333333,0.759011129,1,0.602473648,0.109683113,0.516587876,0.516294828,0.136630116,0.759221669,0.432327481,0.618979552,0.397177492,0.378098069,0.277604436,0.212621779,0.676572006,0.502183369,0.657166738,0.467799642,0.481078046,0.389726435,0.179672913,0.362580373,0.332802609,0.441687614,0.384389433,0.600151023,0.533425893,0.339787519,0.393596987,0.193315266,0.663013699,0.304926764,0.636986301,0.704797048,0,0.066666667,0,0.066666667,0,0.095238095,0,0.095238095,0,0,0,0,0.059415911,0.071784646,0.121875,0.05362776,0.091981132,0.037037037,0.35,0.772727273,0.4,0.15,0.580645161,0.8,0.4,0.15
2002-1143-1335,0.611650485,0.592105263,0.5,0.333333333,0.666666667,0.628570966,0.648385542,0.410026887,0.921091188,0.578725922,0.665761538,0.173743317,0.8055087,0.340086376,0.618543158,0.490875098,0.401230674,0.467150057,0.375212421,0.541103863,0.529787999,0.341997426,0.723336006,0.288804043,0.414253311,0.398653868,0.595207863,0.619548163,0.420953407,0.57974304,0.955709662,0.728613023,0.507780953,0.565913371,0.351400181,0.198630137,0.600532623,0.726027397,0.819188192,0.066666667,0.166666667,0.166666667,0.166666667,0.047619048,0,0.095238095,0,0,0,0,0,0.283987915,0.221335992,0.2125,0.397476341,0.474056604,0.289351852,0.4,0.590909091,0.4,0.3,0.612903226,0.64,0.4,0.3
2002-1153-1131,0.912621359,0.697368421,0.25,0,1,0.67632893,0.757671474,0.845307425,0.999787428,0.522648084,0.280382463,0.507873659,0.572352433,0.490205355,0.421827687,0.384572704,0.324706499,0.110563016,0.266088599,0.190771123,0.489836633,0.465331302,0.442932268,0.190836609,0.689524813,0.263580948,0.389155794,0.29236453,0.60596029,0.287944627,0.455779042,0.22780425,0.505321902,0.139359699,0.291779584,0.1,0.608521971,0.969178082,0.704797048,0.333333333,0.033333333,0.366666667,0.033333333,0.19047619,0,0.19047619,0,0.090909091,0,0.090909091,0,0.410876133,0.119641077,0.309375,0.32807571,0.341981132,0.238425926,0.8,0.454545455,0.15,0.45,0.870967742,0.52,0.15,0.45
2002-1163-1214,0.436893204,0.394736842,0.532608696,0.933333333,0.066666667,0.596365429,0.733005333,0.939598659,0.977686368,0.685933027,0.533651216,0.457557528,0.777267607,0.30094527,0.458088419,0.302858694,0.744402626,0.68883822,0.148900687,0.238460243,0.426039455,0.409685341,0.667062488,0.244525547,0.48809742,0.388783071,0.023124781,0.472836462,0.309789927,0.338984542,0.374484893,0.414896915,0.530416753,0.554613936,0.401987353,0.504109589,0.434087883,0.445205479,0.881918819,0.033333333,0.3,0.033333333,0.466666667,0,0.333333333,0,0.333333333,0,0.090909091,0,0.090909091,0.071500504,0.612163509,0.171875,0.463722397,0.129716981,0.655092593,0.6,0.545454545,0.3,0.3,0.741935484,0.6,0.3,0.3
2002-1166-1196,0.533980583,0.592105263,0.586956522,0.266666667,0.733333333,0.316414903,0.708269754,0.87013636,0.522140535,0.668870016,0.568499511,0.440715775,0.64978529,0.434257368,0.609735136,0.491532477,0.475028334,0.358867148,0.41736946,0.46114369,0.980452428,0.474140864,0.83453365,0.29714767,0.187428401,0.475912564,0.439926186,0.502484871,0.358148547,0.575509944,0.589285772,0.729438644,0.486048344,0.771186441,0.527551942,0.560273973,0.600532623,0.530821918,0.67896679,0.1,0.1,0.1,0.133333333,0.095238095,0,0.095238095,0,0.090909091,0,0.090909091,0,0.140986908,0.218344965,0.196875,0.29022082,0.195754717,0.365740741,0.4,0.454545455,0.4,0.4,0.612903226,0.52,0.4,0.4
2002-1208-1293,0.708737864,0.631578947,0.423913043,0.133333333,0.866666667,0.479643643,0.496270003,0.858458665,0.668690645,0.526222052,0.484126785,0.233142562,0.35530371,0.648943246,0.558485626,0.336493577,0.576005603,0.713571997,0.650341457,0.295439737,0.583378999,0.3411394,0.617296897,0.504941044,0.311781148,0.335948031,0.360526765,0.5988963,0.346316994,0.536814284,0.325254044,0.614623281,0.592209487,0.675141243,0.416440831,0.645205479,0.652463382,0.79109589,0.815498155,0.033333333,0.033333333,0.5,0.033333333,0,0,0.19047619,0,0,0,0.090909091,0,0.434038268,0.076769691,0.134375,0.116719243,0.530660377,0.083333333,0.35,0.318181818,0.45,0.6,0.580645161,0.4,0.45,0.6
2002-1228-1361,0.262135922,0.355263158,0.695652174,0.8,0.2,0.43535113,0.638353757,0.469867367,0.631728646,0.484858446,0.648048787,0.474984838,0.62396862,0.244275918,0.653236436,0.349580846,0.501753523,0.548488562,0.419200768,0.465199534,0.568557778,0.449775878,0.294229227,0.371184728,0.438860377,0.071006565,0.497028053,0.391399952,0.473105006,0.3727249,0.8312643,0.611165778,0.507635915,0.374764595,0.414634146,0.720547945,0.278295606,0.421232877,0.863468635,0,0.033333333,0.233333333,0.1,0,0.047619048,0.19047619,0.095238095,0,0,0.272727273,0,0.207452165,0.170488534,0.146875,0.044164038,0.301886792,0.217592593,0.35,0.545454545,0.55,0.4,0.580645161,0.6,0.55,0.4
2002-1268-1373,0.689320388,0.631578947,0.445652174,0,1,0.670924217,0.774484368,0.932655884,0.94881299,0.593302694,0.290220092,0.590967076,0.505080423,0.5672041,0.670571943,0.588667752,0.51349892,0.310978614,0.258568096,0.342674954,0.536980273,0.452993476,0.551099562,0.353554183,0.710271273,0.199145532,0.482713539,0.397359004,0.525544633,0.810502934,0.493576691,0.508943676,0.600021756,0.542372881,0.169828365,0.489041096,0.580559254,0.952054795,0.734317343,0.266666667,0,0.366666667,0,0.238095238,0,0.333333333,0,0.090909091,0,0.090909091,0,0.459214502,0.006979063,0.44375,0.050473186,0.636792453,0.034722222,0.6,0.181818182,0.2,0.9,0.741935484,0.28,0.2,0.9
2002-1280-1270,0.427184466,0.276315789,0.445652174,0.866666667,0.133333333,0.336983767,0.351042827,0.744965031,0.657999275,0.285935418,0.666609782,0.541438659,0.517642821,0.231019655,0.264539026,0.570520475,0.390896649,0.355083814,0.488806325,0.470463347,0.233757449,0,0.484339337,0.37047726,0.275420428,0.271719039,0.272082792,0.321777204,0.4379283,0.393322935,0.671309219,0.364132962,0.227851231,0.63653484,0.542908762,0.731506849,0.705725699,0.284246575,0.889298893,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0.095669688,0.068793619,0.021875,0.148264984,0.143867925,0.106481481,0.35,0.636363636,0.4,0.35,0.580645161,0.68,0.4,0.35
2002-1301-1277,0.650485437,0.421052632,0.315217391,0.4,0.6,0.549466937,0.774765673,0.912650376,0.742697841,0.56537434,0.451672648,0.489888674,0.772413044,0.705064548,0.786363151,0.109456607,0.38534739,0.683627452,0.435460888,0.324584715,0.20420063,0.863115227,0.747370613,0.588096575,0.511501627,0.657984368,0.261950696,0.344044426,0.644107041,0.729776723,0.584458206,0.565096075,0.575925688,0.559322034,0.16802168,0.547945205,0.699067909,0.698630137,0.634686347,0,0.133333333,0.033333333,0.133333333,0,0.19047619,0,0.19047619,0,0.272727273,0,0.272727273,0.153071501,0.157527418,0.259375,0.195583596,0.257075472,0.141203704,0.4,0.318181818,0.5,0.55,0.612903226,0.4,0.5,0.55
2002-1328-1227,0.621359223,0.447368421,0.369565217,0.066666667,0.933333333,0.527592126,0.735941216,0.69618503,0.681615444,0.37264898,0.244751173,0.423734603,0.822056528,0.759930487,0.289293221,0.348380677,0.099630049,0.38879906,0.654663768,0.216013998,0.542442976,0.485768599,0.571402134,0.407220663,0.783817532,0.31635969,0.399710181,0.314651075,0.316564174,0.361688505,0.413615286,0.587108167,0.53554582,0.707156309,0.194218609,0.328767123,0.360852197,0.938356164,0.697416974,0.233333333,0.033333333,0.266666667,0.033333333,0.047619048,0,0.047619048,0,0,0,0,0,0.268882175,0.076769691,0.225,0.280757098,0.412735849,0.203703704,0.65,0.363636364,0.2,0.65,0.774193548,0.44,0.2,0.65
2002-1338-1148,0.378640777,0.223684211,0.456521739,0.866666667,0.133333333,0.773354556,0.670870775,0.980738973,0.829567265,0.411562207,0.751288679,0.423581243,0.369684425,0.615896273,0.049356988,0.266365117,0.54486453,0.498054647,0.361617462,0.282078877,0.124434893,0.011590751,0.541468756,0.313082538,0.587499427,0.090547992,0.460332106,0.469041528,0.36710357,0.375634964,0.786073633,0.485870071,0.501372915,0.420903955,0.362240289,0.656164384,0.276964048,0.476027397,0.811808118,0.033333333,0,0.033333333,0.033333333,0,0,0,0,0,0,0,0,0.078549849,0.12662014,0.240625,0.100946372,0.181603774,0.212962963,0.65,0.681818182,0.2,0.25,0.774193548,0.72,0.2,0.25
2002-1356-1403,0.621359223,0.513157895,0.423913043,0.666666667,0.333333333,0.622796326,0.358119046,0.791069494,0.408148059,0.474692358,0.446558085,0.534635037,0.676785582,0.069283881,0.395644081,0.481020445,0.379974553,0.208639137,0.372758362,0.653247238,0.694867799,0.583502226,0.435290852,0.248354857,0.316420749,0.280945545,0.022439281,0.288751227,0.160259,0.510608534,0.772529987,0.326036408,0.512488092,0.465160075,0.407407407,0.484931507,0.316910786,0.678082192,0.642066421,0,0,0,0.8,0,0,0,0.666666667,0,0,0,0.454545455,0.058408862,0.772681954,0.140625,0.018927445,0.106132075,0.6875,0.6,0.5,0.35,0.4,0.741935484,0.56,0.35,0.4
2002-1400-1130,0.669902913,0.434210526,0.304347826,0.333333333,0.666666667,0.340925608,0.757129596,0.692822531,0.998410111,0.374669049,0.303249931,0.545718807,0.452377821,0.385063986,0.456133554,0.342820095,0.34526228,0.540871367,0.466920341,0.701126705,0.479878759,0.251616196,0.25521251,0.425199326,0.576398754,0.203946442,0.412063644,0.451264849,0.283860011,0.459869032,0.462746098,0.474496708,0.42208993,0.307909605,0.495934959,0.446575342,0.616511318,0.73630137,0.826568266,0.1,0.033333333,0.3,0.1,0,0,0.047619048,0,0,0,0,0,0.272910373,0.207377866,0.128125,0.220820189,0.412735849,0.451388889,0.3,0.363636364,0.55,0.55,0.548387097,0.44,0.55,0.55
2002-1417-1279,0.330097087,0.276315789,0.554347826,0.533333333,0.466666667,0.495516596,0.380380247,0.787359035,0.089674672,0.519068138,0.544136321,0.622691753,0.75438426,0.614608121,0.438134552,0.08032688,0.341589505,0.607600773,0.613620291,0.339248717,0.507423454,0.431195171,0.698198754,0.78888265,0.206788709,0.606616187,0.326332748,0.342973961,0.760129575,0.559618384,0.444520099,0.464754369,0.527209438,0.501883239,0.175248419,0.68630137,0.294274301,0.647260274,0.730627306,0.066666667,0.166666667,0.066666667,0.166666667,0.047619048,0.19047619,0.047619048,0.19047619,0,0,0,0,0.067472306,0.123629113,0.1375,0.176656151,0.103773585,0.127314815,0.3,0.318181818,0.5,0.55,0.548387097,0.4,0.5,0.55
2002-1458-1385,0.640776699,0.565789474,0.445652174,0.466666667,0.533333333,0.825812337,0.683513399,0.788904538,0.947971564,0.335528714,0.204627701,0.475953797,0.167319469,0.533187499,0.338877311,0.080972197,0.428469089,0.781640413,0.440237067,0.571303068,0.494699979,0.497899315,0.740423169,0.524413251,0.558539156,0.504242629,0.177839547,0.436726618,0.285427327,0.497672556,0.249142429,0.440656319,0.580926199,0.348399247,0.725383921,0.57260274,0.543275632,0.643835616,0.6900369,0,0.066666667,0,0.266666667,0,0.047619048,0,0.095238095,0,0,0,0,0.029204431,0.33000997,0.034375,0.129337539,0.089622642,0.418981481,0.2,0.363636364,0.6,0.55,0.483870968,0.44,0.6,0.55
2002-1462-1218,0.427184466,0.276315789,0.445652174,0.6,0.4,0,0.611857359,0,0.742620775,0.416062538,0.469982684,0.657901891,0.562140125,0.38657698,0.568095187,0.317857789,0.477407352,0.371960386,0.315518097,0.455989692,0.283880745,0.325332485,0.336862316,0.412902864,0.506564175,0.48446663,0.384530837,0.352554045,0.229052578,0.831647175,0.395689396,0.33569113,0.403261375,0.474576271,0.357723577,0.257534247,0.418109188,0.698630137,0.830258303,0.066666667,0,0.066666667,0.033333333,0,0,0,0,0,0,0,0,0.240684794,0.039880359,0.63125,0.009463722,0.54009434,0.023148148,0.65,0.590909091,0.25,0.25,0.774193548,0.64,0.25,0.25
2002-1112-1461,0.621359223,0.407894737,0.336956522,0.133333333,0.666666667,0.414757053,0.7103938,0.540447247,0.337115315,0.478642848,0.542294276,0.604595233,0.291811284,0.59134174,0.460346087,0.20513238,0.465635224,0.575641398,0.283757824,0.571303068,0.757937187,0.601505984,0.6460351,0.445581134,0.514961279,0.443938811,0.189284795,0.430334743,0.255932609,0.523520237,0.408774811,0.565331967,0.467641717,0.275894539,0.334236676,0.349315068,0.644474035,0.869863014,0.763837638,0.566666667,0,0.733333333,0,0.380952381,0,0.476190476,0,0.363636364,0,0.454545455,0,0.641490433,0.068793619,0.446875,0.119873817,0.561320755,0.085648148,0.4,0.409090909,0.45,0.4,0.612903226,0.48,0.45,0.4
